Year,Order_ID,Order_Sales,Running_Sales
2011,MX-2011-117107,1190,1746801
2011,MX-2011-117114,83,1747082
2011,MX-2011-117114,64,1747082
2011,MX-2011-117114,23,1747082
2011,MX-2011-117114,111,1747082
2011,MX-2011-117226,63,1747231
2011,MX-2011-117226,86,1747231
2011,MX-2011-117359,228,1749584
2011,MX-2011-117359,2125,1749584
2011,MX-2011-117485,30,1749691
2011,MX-2011-117485,77,1749691
2011,MX-2011-117709,405,1750096
2011,MX-2011-117926,677,1750773
2011,MX-2011-118017,45,1750818
2011,MX-2011-118087,10,1750828
2011,MX-2011-118136,223,1751051
2011,MX-2011-118234,62,1751113
2011,MX-2011-118465,112,1751748
2011,MX-2011-118465,523,1751748
2011,MX-2011-118500,65,1751813
2011,MX-2011-118549,272,1752085
2011,MX-2011-118633,21,1752106
2011,MX-2011-118731,834,1752940
2011,MX-2011-118780,382,1753322
2011,MX-2011-118983,537,1754125
2011,MX-2011-118983,266,1754125
2011,MX-2011-119746,272,1754742
2011,MX-2011-119746,345,1754742
2011,MX-2011-119977,50,1754792
2011,MX-2011-120054,757,1755549
2011,MX-2011-120082,529,1756322
2011,MX-2011-120082,244,1756322
2011,MX-2011-120096,602,1757350
2011,MX-2011-120096,153,1757350
2011,MX-2011-120096,273,1757350
2011,MX-2011-120180,321,1757671
2011,MX-2011-120397,19,1757811
2011,MX-2011-120397,121,1757811
2011,MX-2011-120418,28,1760910
2011,MX-2011-120418,760,1760910
2011,MX-2011-120418,566,1760910
2011,MX-2011-120418,1745,1760910
2011,MX-2011-120502,234,1761144
2011,MX-2011-120586,138,1761282
2011,MX-2011-120649,232,1761514
2011,MX-2011-120677,206,1761720
2011,MX-2011-120719,32,1761752
2011,MX-2011-120929,618,1762370
2011,MX-2011-121041,392,1763058
2011,MX-2011-121041,19,1763058
2011,MX-2011-121041,18,1763058
2011,MX-2011-121041,259,1763058
2011,MX-2011-121202,397,1763505
2011,MX-2011-121202,50,1763505
2011,MX-2011-121244,49,1763554
2011,MX-2011-121251,534,1764623
2011,MX-2011-121251,535,1764623
2011,MX-2011-121300,325,1765001
2011,MX-2011-121300,53,1765001
2011,MX-2011-121433,47,1765048
2011,MX-2011-121524,131,1765345
2011,MX-2011-121524,125,1765345
2011,MX-2011-121524,41,1765345
2011,MX-2011-121671,1236,1766581
2011,MX-2011-121790,53,1766971
2011,MX-2011-121790,337,1766971
2011,MX-2011-121874,173,1767144
2011,MX-2011-121979,245,1767406
2011,MX-2011-121979,17,1767406
2011,MX-2011-122049,29,1767435
2011,MX-2011-122196,66,1767501
2011,MX-2011-122210,83,1767645
2011,MX-2011-122210,61,1767645
2011,MX-2011-122434,93,1767786
2011,MX-2011-122434,48,1767786
2011,MX-2011-122595,290,1768076
2011,MX-2011-122644,136,1768212
2011,MX-2011-122679,53,1768644
2011,MX-2011-122679,379,1768644
2011,MX-2011-122728,336,1768980
2011,MX-2011-122735,130,1769134
2011,MX-2011-122735,24,1769134
2011,MX-2011-122847,54,1769254
2011,MX-2011-122847,66,1769254
2011,MX-2011-122994,39,1769293
2011,MX-2011-123218,23,1769316
2011,MX-2011-123407,25,1769381
2011,MX-2011-123407,40,1769381
2011,MX-2011-123414,22,1769403
2011,MX-2011-123624,121,1769727
2011,MX-2011-123624,203,1769727
2011,MX-2011-123883,1376,1771226
2011,MX-2011-123883,123,1771226
2011,MX-2011-123911,2148,1773374
2011,MX-2011-123960,25,1773399
2011,MX-2011-123995,250,1773970
2011,MX-2011-123995,179,1773970
2011,MX-2011-123995,17,1773970
2011,MX-2011-123995,12,1773970
2011,MX-2011-123995,113,1773970
2011,MX-2011-124030,347,1774839
2011,MX-2011-124030,118,1774839
2011,MX-2011-124030,404,1774839
2011,MX-2011-124142,40,1774879
2011,MX-2011-124170,33,1775040
2011,MX-2011-124170,128,1775040
2011,MX-2011-124233,70,1775110
2011,MX-2011-124338,397,1775507
2011,MX-2011-124408,11,1775518
2011,MX-2011-124527,179,1775697
2011,MX-2011-124555,35,1775732
2011,MX-2011-124688,38,1775792
2011,MX-2011-124688,22,1775792
2011,MX-2011-125045,1124,1776916
2011,MX-2011-125059,911,1777846
2011,MX-2011-125059,19,1777846
2011,MX-2011-125087,80,1778033
2011,MX-2011-125087,71,1778033
2011,MX-2011-125087,36,1778033
2011,MX-2011-125171,220,1778253
2011,MX-2011-125227,61,1778314
2011,MX-2011-125703,24,1778338
2011,MX-2011-125815,229,1778704
2011,MX-2011-125815,30,1778704
2011,MX-2011-125815,107,1778704
2011,MX-2011-125843,163,1778920
2011,MX-2011-125843,53,1778920
2011,MX-2011-125871,46,1778991
2011,MX-2011-125871,25,1778991
2011,MX-2011-125920,13,1779084
2011,MX-2011-125920,80,1779084
2011,MX-2011-125983,317,1779401
2011,MX-2011-126375,23,1779957
2011,MX-2011-126375,533,1779957
2011,MX-2011-126508,304,1780261
2011,MX-2011-126592,88,1780349
2011,MX-2011-126641,139,1781013
2011,MX-2011-126641,463,1781013
2011,MX-2011-126641,62,1781013
2011,MX-2011-126648,139,1781304
2011,MX-2011-126648,114,1781304
2011,MX-2011-126648,38,1781304
2011,MX-2011-126893,33,1781495
2011,MX-2011-126893,98,1781495
2011,MX-2011-126893,57,1781495
2011,MX-2011-126893,3,1781495
2011,MX-2011-126907,168,1781736
2011,MX-2011-126907,40,1781736
2011,MX-2011-126907,33,1781736
2011,MX-2011-126949,183,1781919
2011,MX-2011-126991,100,1782019
2011,MX-2011-127089,51,1782446
2011,MX-2011-127089,265,1782446
2011,MX-2011-127089,111,1782446
2011,MX-2011-127096,1094,1783540
2011,MX-2011-127138,93,1783719
2011,MX-2011-127138,86,1783719
2011,MX-2011-127145,27,1783746
2011,MX-2011-127194,516,1785367
2011,MX-2011-127194,1105,1785367
2011,MX-2011-127215,82,1785449
2011,MX-2011-127250,450,1787871
2011,MX-2011-127250,345,1787871
2011,MX-2011-127250,73,1787871
2011,MX-2011-127250,29,1787871
2011,MX-2011-127250,1503,1787871
2011,MX-2011-127250,22,1787871
2011,MX-2011-127558,44,1787982
2011,MX-2011-127558,67,1787982
2011,MX-2011-127670,18,1788052
2011,MX-2011-127670,52,1788052
2011,MX-2011-127782,873,1788925
2011,MX-2011-128034,159,1789524
2011,MX-2011-128034,406,1789524
2011,MX-2011-128034,34,1789524
2011,MX-2011-128083,13,1789537
2011,MX-2011-128104,12,1789586
2011,MX-2011-128104,37,1789586
2011,MX-2011-128111,109,1789695
2011,MX-2011-128356,92,1790474
2011,MX-2011-128356,67,1790474
2011,MX-2011-128356,67,1790474
2011,MX-2011-128356,138,1790474
2011,MX-2011-128356,415,1790474
2011,MX-2011-128447,42,1790516
2011,MX-2011-128538,67,1790583
2011,MX-2011-128699,332,1790915
2011,MX-2011-128825,23,1791809
2011,MX-2011-128825,327,1791809
2011,MX-2011-128825,47,1791809
2011,MX-2011-128825,413,1791809
2011,MX-2011-128825,36,1791809
2011,MX-2011-128825,48,1791809
2011,MX-2011-128902,83,1793038
2011,MX-2011-128902,88,1793038
2011,MX-2011-128902,25,1793038
2011,MX-2011-128902,18,1793038
2011,MX-2011-128902,676,1793038
2011,MX-2011-128902,339,1793038
2011,MX-2011-128916,169,1793207
2011,MX-2011-129259,84,1793291
2011,MX-2011-129420,265,1793556
2011,MX-2011-129553,52,1794226
2011,MX-2011-129553,618,1794226
2011,MX-2011-129567,630,1795019
2011,MX-2011-129567,84,1795019
2011,MX-2011-129567,44,1795019
2011,MX-2011-129567,35,1795019
2011,MX-2011-129826,41,1795060
2011,MX-2011-130008,781,1796023
2011,MX-2011-130008,182,1796023
2011,MX-2011-130064,223,1796246
2011,MX-2011-130148,6,1797988
2011,MX-2011-130148,1512,1797988
2011,MX-2011-130148,224,1797988
2011,MX-2011-130218,27,1798015
2011,MX-2011-130400,692,1798707
2011,MX-2011-130757,11,1798718
2011,MX-2011-130981,190,1798908
2011,MX-2011-131009,16,1798924
2011,MX-2011-131023,100,1799024
2011,MX-2011-131240,39,1799096
2011,MX-2011-131240,33,1799096
2011,MX-2011-131324,78,1799211
2011,MX-2011-131324,37,1799211
2011,MX-2011-131352,57,1799268
2011,MX-2011-131359,285,1799553
2011,MX-2011-131478,56,1802077
2011,MX-2011-131478,53,1802077
2011,MX-2011-131478,188,1802077
2011,MX-2011-131478,2227,1802077
2011,MX-2011-131618,372,1802449
2011,MX-2011-131639,22,1802471
2011,MX-2011-131688,264,1802771
2011,MX-2011-131688,36,1802771
2011,MX-2011-131709,688,1803459
2011,MX-2011-131779,19,1803478
2011,MX-2011-131828,196,1803674
2011,MX-2011-131856,62,1803818
2011,MX-2011-131856,27,1803818
2011,MX-2011-131856,55,1803818
2011,MX-2011-131933,53,1803889
2011,MX-2011-131933,18,1803889
2011,MX-2011-131996,149,1804177
2011,MX-2011-131996,33,1804177
2011,MX-2011-131996,29,1804177
2011,MX-2011-131996,77,1804177
2011,MX-2011-132059,87,1804320
2011,MX-2011-132059,41,1804320
2011,MX-2011-132059,15,1804320
2011,MX-2011-132066,194,1804677
2011,MX-2011-132066,163,1804677
2011,MX-2011-132101,86,1804790
2011,MX-2011-132101,27,1804790
2011,MX-2011-132213,33,1804823
2011,MX-2011-132479,166,1805005
2011,MX-2011-132479,16,1805005
2011,MX-2011-132570,49,1805054
2011,MX-2011-132584,200,1805490
2011,MX-2011-132584,48,1805490
2011,MX-2011-132584,188,1805490
2011,MX-2011-132598,60,1805932
2011,MX-2011-132598,382,1805932
2011,MX-2011-132605,336,1806268
2011,MX-2011-132794,94,1806362
2011,MX-2011-132815,20,1806382
2011,MX-2011-132829,15,1806563
2011,MX-2011-132829,166,1806563
2011,MX-2011-132878,191,1806754
2011,MX-2011-133319,81,1806835
2011,MX-2011-133466,177,1807479
2011,MX-2011-133466,52,1807479
2011,MX-2011-133466,55,1807479
2011,MX-2011-133466,360,1807479
2011,MX-2011-133564,18,1807497
2011,MX-2011-133627,50,1807645
2011,MX-2011-133627,57,1807645
2011,MX-2011-133627,41,1807645
2011,MX-2011-133662,232,1807899
2011,MX-2011-133662,22,1807899
2011,MX-2011-133816,294,1808960
2011,MX-2011-133816,517,1808960
2011,MX-2011-133816,11,1808960
2011,MX-2011-133816,239,1808960
2011,MX-2011-133844,1039,1810026
2011,MX-2011-133844,27,1810026
2011,MX-2011-133956,201,1810227
2011,MX-2011-134250,396,1810781
2011,MX-2011-134250,158,1810781
2011,MX-2011-134425,106,1810887
2011,MX-2011-134488,501,1811388
2011,MX-2011-134684,846,1812250
2011,MX-2011-134684,16,1812250
2011,MX-2011-134705,2834,1815084
2011,MX-2011-134824,49,1815133
2011,MX-2011-134873,111,1815526
2011,MX-2011-134873,282,1815526
2011,MX-2011-135020,348,1815961
2011,MX-2011-135020,87,1815961
2011,MX-2011-135104,254,1816297
2011,MX-2011-135104,49,1816297
2011,MX-2011-135104,33,1816297
2011,MX-2011-135251,28,1816325
2011,MX-2011-135342,28,1816413
2011,MX-2011-135342,23,1816413
2011,MX-2011-135342,8,1816413
2011,MX-2011-135342,29,1816413
2011,MX-2011-135398,330,1816743
2011,MX-2011-135440,988,1818494
2011,MX-2011-135440,11,1818494
2011,MX-2011-135440,685,1818494
2011,MX-2011-135440,67,1818494
2011,MX-2011-135552,133,1818821
2011,MX-2011-135552,87,1818821
2011,MX-2011-135552,41,1818821
2011,MX-2011-135552,66,1818821
2011,MX-2011-135573,344,1819730
2011,MX-2011-135573,70,1819730
2011,MX-2011-135573,22,1819730
2011,MX-2011-135573,66,1819730
2011,MX-2011-135573,269,1819730
2011,MX-2011-135573,138,1819730
2011,MX-2011-135594,719,1820449
2011,MX-2011-135601,180,1820629
2011,MX-2011-135629,43,1820691
2011,MX-2011-135629,19,1820691
2011,MX-2011-135783,15,1821421
2011,MX-2011-135783,15,1821421
2011,MX-2011-135783,700,1821421
2011,MX-2011-135979,109,1822235
2011,MX-2011-135979,393,1822235
2011,MX-2011-135979,66,1822235
2011,MX-2011-135979,246,1822235
2011,MX-2011-136245,193,1823436
2011,MX-2011-136245,257,1823436
2011,MX-2011-136245,751,1823436
2011,MX-2011-136322,389,1823825
2011,MX-2011-136371,7,1823832
2011,MX-2011-136399,34,1825542
2011,MX-2011-136399,160,1825542
2011,MX-2011-136399,1516,1825542
2011,MX-2011-136476,1000,1826542
2011,MX-2011-136546,299,1827597
2011,MX-2011-136546,598,1827597
2011,MX-2011-136546,158,1827597
2011,MX-2011-136602,100,1827829
2011,MX-2011-136602,132,1827829
2011,MX-2011-136630,247,1828076
2011,MX-2011-137043,74,1828150
2011,MX-2011-137064,423,1829192
2011,MX-2011-137064,619,1829192
2011,MX-2011-137120,24,1829263
2011,MX-2011-137120,47,1829263
2011,MX-2011-137316,1852,1831115
2011,MX-2011-137603,283,1831580
2011,MX-2011-137603,36,1831580
2011,MX-2011-137603,16,1831580
2011,MX-2011-137603,130,1831580
2011,MX-2011-137652,1369,1833292
2011,MX-2011-137652,145,1833292
2011,MX-2011-137652,198,1833292
2011,MX-2011-137764,59,1833351
2011,MX-2011-137897,2125,1835476
2011,MX-2011-137904,144,1835620
2011,MX-2011-137946,51,1835671
2011,MX-2011-138002,3172,1839005
2011,MX-2011-138002,65,1839005
2011,MX-2011-138002,39,1839005
2011,MX-2011-138002,58,1839005
2011,MX-2011-138457,89,1839125
2011,MX-2011-138457,31,1839125
2011,MX-2011-138632,90,1839306
2011,MX-2011-138632,91,1839306
2011,MX-2011-138716,20,1839326
2011,MX-2011-139024,20,1839346
2011,MX-2011-139136,344,1840303
2011,MX-2011-139136,194,1840303
2011,MX-2011-139136,419,1840303
2011,MX-2011-139199,716,1841298
2011,MX-2011-139199,226,1841298
2011,MX-2011-139199,53,1841298
2011,MX-2011-139311,924,1842222
2011,MX-2011-139542,34,1842256
2011,MX-2011-139731,26,1842906
2011,MX-2011-139731,10,1842906
2011,MX-2011-139731,298,1842906
2011,MX-2011-139731,123,1842906
2011,MX-2011-139731,50,1842906
2011,MX-2011-139731,65,1842906
2011,MX-2011-139731,78,1842906
2011,MX-2011-139815,247,1843361
2011,MX-2011-139815,86,1843361
2011,MX-2011-139815,33,1843361
2011,MX-2011-139815,89,1843361
2011,MX-2011-139983,12,1843373
2011,MX-2011-140032,103,1843476
2011,MX-2011-140074,72,1843548
2011,MX-2011-140081,15,1843563
2011,MX-2011-140116,55,1843712
2011,MX-2011-140116,94,1843712
2011,MX-2011-140340,195,1843907
2011,MX-2011-140389,22,1843929
2011,MX-2011-140445,79,1844008
2011,MX-2011-140536,190,1844198
2011,MX-2011-140641,223,1844587
2011,MX-2011-140641,166,1844587
2011,MX-2011-140648,52,1844639
2011,MX-2011-140697,114,1844769
2011,MX-2011-140697,16,1844769
2011,MX-2011-140725,44,1845083
2011,MX-2011-140725,270,1845083
2011,MX-2011-140809,72,1845941
2011,MX-2011-140809,99,1845941
2011,MX-2011-140809,540,1845941
2011,MX-2011-140809,147,1845941
2011,MX-2011-140851,539,1846627
2011,MX-2011-140851,147,1846627
2011,MX-2011-140886,120,1846747
2011,MX-2011-140900,756,1847503
2011,MX-2011-141131,286,1847789
2011,MX-2011-141187,56,1847845
2011,MX-2011-141376,57,1847902
2011,MX-2011-141397,1107,1849352
2011,MX-2011-141397,343,1849352
2011,MX-2011-141467,94,1849446
2011,MX-2011-141530,385,1850326
2011,MX-2011-141530,495,1850326
2011,MX-2011-141705,178,1850526
2011,MX-2011-141705,22,1850526
2011,MX-2011-141726,318,1850844
2011,MX-2011-141782,186,1851378
2011,MX-2011-141782,348,1851378
2011,MX-2011-141894,166,1851544
2011,MX-2011-141964,17,1851733
2011,MX-2011-141964,172,1851733
2011,MX-2011-142013,2544,1854277
2011,MX-2011-142097,71,1854348
2011,MX-2011-142293,75,1854423
2011,MX-2011-142307,168,1855344
2011,MX-2011-142307,30,1855344
2011,MX-2011-142307,309,1855344
2011,MX-2011-142307,30,1855344
2011,MX-2011-142307,45,1855344
2011,MX-2011-142307,120,1855344
2011,MX-2011-142307,205,1855344
2011,MX-2011-142307,6,1855344
2011,MX-2011-142307,8,1855344
2011,MX-2011-142482,60,1855404
2011,MX-2011-142545,71,1855530
2011,MX-2011-142545,55,1855530
2011,MX-2011-142776,98,1855854
2011,MX-2011-142776,226,1855854
2011,MX-2011-143140,18,1856788
2011,MX-2011-143140,408,1856788
2011,MX-2011-143140,508,1856788
2011,MX-2011-143168,304,1857637
2011,MX-2011-143168,29,1857637
2011,MX-2011-143168,119,1857637
2011,MX-2011-143168,397,1857637
2011,MX-2011-143238,259,1857896
2011,MX-2011-143280,235,1858131
2011,MX-2011-143308,16,1858147
2011,MX-2011-143336,56,1858203
2011,MX-2011-143364,132,1858335
2011,MX-2011-143497,95,1858430
2011,MX-2011-143812,80,1858510
2011,MX-2011-144022,93,1858603
2011,MX-2011-144162,34,1858637
2011,MX-2011-144183,682,1860447
2011,MX-2011-144183,440,1860447
2011,MX-2011-144183,316,1860447
2011,MX-2011-144183,28,1860447
2011,MX-2011-144183,97,1860447
2011,MX-2011-144183,247,1860447
2011,MX-2011-144232,102,1860549
2011,MX-2011-144260,429,1860978
2011,MX-2011-144463,11,1861102
2011,MX-2011-144463,93,1861102
2011,MX-2011-144463,20,1861102
2011,MX-2011-144477,2121,1863223
2011,MX-2011-144603,20,1863243
2011,MX-2011-144680,341,1863584
2011,MX-2011-144743,223,1863807
2011,MX-2011-144827,470,1864522
2011,MX-2011-144827,132,1864522
2011,MX-2011-144827,70,1864522
2011,MX-2011-144827,43,1864522
2011,MX-2011-144883,608,1865200
2011,MX-2011-144883,37,1865200
2011,MX-2011-144883,33,1865200
2011,MX-2011-145030,13,1865213
2011,MX-2011-145135,144,1865357
2011,MX-2011-145198,26,1865383
2011,MX-2011-145254,33,1865416
2011,MX-2011-145380,78,1865538
2011,MX-2011-145380,44,1865538
2011,MX-2011-145520,190,1866285
2011,MX-2011-145520,557,1866285
2011,MX-2011-145576,42,1866327
2011,MX-2011-145765,1412,1867739
2011,MX-2011-145779,98,1867837
2011,MX-2011-145793,76,1867913
2011,MX-2011-145807,77,1868758
2011,MX-2011-145807,768,1868758
2011,MX-2011-145870,64,1869636
2011,MX-2011-145870,59,1869636
2011,MX-2011-145870,755,1869636
2011,MX-2011-145884,421,1871070
2011,MX-2011-145884,829,1871070
2011,MX-2011-145884,184,1871070
2011,MX-2011-145989,222,1871292
2011,MX-2011-146024,336,1871628
2011,MX-2011-146248,489,1873315
2011,MX-2011-146248,1198,1873315
2011,MX-2011-146262,224,1873539
2011,MX-2011-146304,42,1873607
2011,MX-2011-146304,26,1873607
2011,MX-2011-146332,226,1873991
2011,MX-2011-146332,158,1873991
2011,MX-2011-146479,194,1874224
2011,MX-2011-146479,39,1874224
2011,MX-2011-146535,553,1874777
2011,MX-2011-146577,68,1874845
2011,MX-2011-146584,107,1878415
2011,MX-2011-146584,18,1878415
2011,MX-2011-146584,2797,1878415
2011,MX-2011-146584,61,1878415
2011,MX-2011-146584,182,1878415
2011,MX-2011-146584,405,1878415
2011,MX-2011-146885,49,1879310
2011,MX-2011-146885,722,1879310
2011,MX-2011-146885,124,1879310
2011,MX-2011-146976,111,1879421
2011,MX-2011-147018,90,1879511
2011,MX-2011-147025,595,1880106
2011,MX-2011-147039,391,1883892
2011,MX-2011-147039,2121,1883892
2011,MX-2011-147039,1274,1883892
2011,MX-2011-147144,244,1884136
2011,MX-2011-147158,482,1884618
2011,MX-2011-147284,99,1884717
2011,MX-2011-147347,57,1886041
2011,MX-2011-147347,1239,1886041
2011,MX-2011-147347,28,1886041
2011,MX-2011-147494,23,1886064
2011,MX-2011-147585,10,1886198
2011,MX-2011-147585,124,1886198
2011,MX-2011-147718,18,1887034
2011,MX-2011-147718,130,1887034
2011,MX-2011-147718,27,1887034
2011,MX-2011-147718,661,1887034
2011,MX-2011-147781,395,1887429
2011,MX-2011-147816,762,1888191
2011,MX-2011-147858,63,1888254
2011,MX-2011-147865,13,1888374
2011,MX-2011-147865,107,1888374
2011,MX-2011-147984,21,1888395
2011,MX-2011-148033,850,1889446
2011,MX-2011-148033,201,1889446
2011,MX-2011-148495,526,1889972
2011,MX-2011-148579,137,1890487
2011,MX-2011-148579,216,1890487
2011,MX-2011-148579,162,1890487
2011,MX-2011-148635,37,1891691
2011,MX-2011-148635,45,1891691
2011,MX-2011-148635,1122,1891691
2011,MX-2011-148845,85,1891870
2011,MX-2011-148845,94,1891870
2011,MX-2011-149027,99,1893125
2011,MX-2011-149027,941,1893125
2011,MX-2011-149027,52,1893125
2011,MX-2011-149027,163,1893125
2011,MX-2011-149034,37,1893620
2011,MX-2011-149034,458,1893620
2011,MX-2011-149146,342,1893994
2011,MX-2011-149146,32,1893994
2011,MX-2011-149258,36,1894030
2011,MX-2011-149272,584,1895133
2011,MX-2011-149272,491,1895133
2011,MX-2011-149272,28,1895133
2011,MX-2011-149580,101,1895234
2011,MX-2011-149587,63,1896115
2011,MX-2011-149587,29,1896115
2011,MX-2011-149587,28,1896115
2011,MX-2011-149587,19,1896115
2011,MX-2011-149587,60,1896115
2011,MX-2011-149587,271,1896115
2011,MX-2011-149587,411,1896115
2011,MX-2011-149944,273,1896396
2011,MX-2011-149944,8,1896396
2011,MX-2011-149986,96,1896492
2011,MX-2011-150112,976,1897468
2011,MX-2011-150357,752,1898220
2011,MX-2011-150385,28,1898738
2011,MX-2011-150385,490,1898738
2011,MX-2011-150441,2121,1900859
2011,MX-2011-150469,92,1900951
2011,MX-2011-150567,201,1901152
2011,MX-2011-150588,20,1901445
2011,MX-2011-150588,273,1901445
2011,MX-2011-150728,31,1901476
2011,MX-2011-150847,45,1901521
2011,MX-2011-150854,132,1901653
2011,MX-2011-150973,22,1902953
2011,MX-2011-150973,1278,1902953
2011,MX-2011-151302,102,1903666
2011,MX-2011-151302,611,1903666
2011,MX-2011-151337,65,1903731
2011,MX-2011-151358,98,1903829
2011,MX-2011-151365,744,1905406
2011,MX-2011-151365,31,1905406
2011,MX-2011-151365,802,1905406
2011,MX-2011-151498,78,1905484
2011,MX-2011-151687,17,1905792
2011,MX-2011-151687,11,1905792
2011,MX-2011-151687,280,1905792
2011,MX-2011-151694,339,1906131
2011,MX-2011-151785,68,1906199
2011,MX-2011-151862,1527,1907726
2011,MX-2011-151876,64,1907790
2011,MX-2011-151897,52,1907842
2011,MX-2011-151925,62,1907904
2011,MX-2011-152037,19,1908685
2011,MX-2011-152037,749,1908685
2011,MX-2011-152037,13,1908685
2011,MX-2011-152093,72,1908757
2011,MX-2011-152128,79,1908859
2011,MX-2011-152128,23,1908859
2011,MX-2011-152212,11,1909018
2011,MX-2011-152212,148,1909018
2011,MX-2011-152366,203,1909221
2011,MX-2011-152401,60,1909297
2011,MX-2011-152401,16,1909297
2011,MX-2011-152534,514,1909831
2011,MX-2011-152534,20,1909831
2011,MX-2011-152562,568,1911026
2011,MX-2011-152562,216,1911026
2011,MX-2011-152562,411,1911026
2011,MX-2011-152597,88,1911455
2011,MX-2011-152597,23,1911455
2011,MX-2011-152597,63,1911455
2011,MX-2011-152597,67,1911455
2011,MX-2011-152597,130,1911455
2011,MX-2011-152597,14,1911455
2011,MX-2011-152597,44,1911455
2011,MX-2011-152674,344,1911799
2011,MX-2011-152681,2855,1915273
2011,MX-2011-152681,619,1915273
2011,MX-2011-153024,90,1915890
2011,MX-2011-153024,244,1915890
2011,MX-2011-153024,283,1915890
2011,MX-2011-153360,25,1915915
2011,MX-2011-153710,2429,1918400
2011,MX-2011-153710,41,1918400
2011,MX-2011-153710,15,1918400
2011,MX-2011-153794,195,1918595
2011,MX-2011-153871,85,1918752
2011,MX-2011-153871,72,1918752
2011,MX-2011-153906,154,1919002
2011,MX-2011-153906,53,1919002
2011,MX-2011-153906,43,1919002
2011,MX-2011-153969,682,1919932
2011,MX-2011-153969,248,1919932
2011,MX-2011-154116,22,1920186
2011,MX-2011-154116,232,1920186
2011,MX-2011-154326,66,1920496
2011,MX-2011-154326,244,1920496
2011,MX-2011-154536,111,1920607
2011,MX-2011-154564,81,1920688
2011,MX-2011-154620,324,1921043
2011,MX-2011-154620,18,1921043
2011,MX-2011-154620,13,1921043
2011,MX-2011-154641,62,1921105
2011,MX-2011-154690,23,1921128
2011,MX-2011-154984,18,1921146
2011,MX-2011-154998,296,1921767
2011,MX-2011-154998,325,1921767
2011,MX-2011-155075,27,1921794
2011,MX-2011-155159,62,1921856
2011,MX-2011-155180,57,1922015
2011,MX-2011-155180,102,1922015
2011,MX-2011-155257,17,1922969
2011,MX-2011-155257,13,1922969
2011,MX-2011-155257,67,1922969
2011,MX-2011-155257,38,1922969
2011,MX-2011-155257,584,1922969
2011,MX-2011-155257,235,1922969
2011,MX-2011-155271,95,1923852
2011,MX-2011-155271,125,1923852
2011,MX-2011-155271,144,1923852
2011,MX-2011-155271,80,1923852
2011,MX-2011-155271,45,1923852
2011,MX-2011-155271,44,1923852
2011,MX-2011-155271,334,1923852
2011,MX-2011-155271,16,1923852
2011,MX-2011-155299,28,1924792
2011,MX-2011-155299,33,1924792
2011,MX-2011-155299,41,1924792
2011,MX-2011-155299,754,1924792
2011,MX-2011-155299,69,1924792
2011,MX-2011-155299,15,1924792
2011,MX-2011-155341,129,1924944
2011,MX-2011-155341,23,1924944
2011,MX-2011-155397,53,1925348
2011,MX-2011-155397,310,1925348
2011,MX-2011-155397,41,1925348
2011,MX-2011-155488,64,1925412
2011,MX-2011-155530,60,1925496
2011,MX-2011-155530,24,1925496
2011,MX-2011-155572,47,1925667
2011,MX-2011-155572,78,1925667
2011,MX-2011-155572,23,1925667
2011,MX-2011-155572,23,1925667
2011,MX-2011-155719,136,1925803
2011,MX-2011-155726,9,1925942
2011,MX-2011-155726,36,1925942
2011,MX-2011-155726,73,1925942
2011,MX-2011-155726,21,1925942
2011,MX-2011-155978,149,1926091
2011,MX-2011-155999,1303,1927394
2011,MX-2011-156153,70,1927464
2011,MX-2011-156230,86,1927550
2011,MX-2011-156237,230,1927994
2011,MX-2011-156237,203,1927994
2011,MX-2011-156237,11,1927994
2011,MX-2011-156342,49,1928043
2011,MX-2011-156349,261,1928304
2011,MX-2011-156468,4,1928308
2011,MX-2011-156727,44,1928429
2011,MX-2011-156727,77,1928429
2011,MX-2011-156748,358,1928787
2011,MX-2011-156755,318,1929813
2011,MX-2011-156755,115,1929813
2011,MX-2011-156755,56,1929813
2011,MX-2011-156755,458,1929813
2011,MX-2011-156755,23,1929813
2011,MX-2011-156755,56,1929813
2011,MX-2011-156895,65,1929878
2011,MX-2011-156986,740,1930618
2011,MX-2011-157000,268,1931127
2011,MX-2011-157000,225,1931127
2011,MX-2011-157000,16,1931127
2011,MX-2011-157049,284,1932043
2011,MX-2011-157049,632,1932043
2011,MX-2011-157084,19,1932085
2011,MX-2011-157084,23,1932085
2011,MX-2011-157203,104,1932242
2011,MX-2011-157203,53,1932242
2011,MX-2011-157210,61,1932303
2011,MX-2011-157539,19,1932322
2011,MX-2011-157595,42,1935144
2011,MX-2011-157595,55,1935144
2011,MX-2011-157595,29,1935144
2011,MX-2011-157595,22,1935144
2011,MX-2011-157595,804,1935144
2011,MX-2011-157595,347,1935144
2011,MX-2011-157595,66,1935144
2011,MX-2011-157595,1457,1935144
2011,MX-2011-157616,29,1935231
2011,MX-2011-157616,22,1935231
2011,MX-2011-157616,36,1935231
2011,MX-2011-157679,35,1935266
2011,MX-2011-157903,75,1935397
2011,MX-2011-157903,56,1935397
2011,MX-2011-158204,477,1939135
2011,MX-2011-158204,194,1939135
2011,MX-2011-158204,2325,1939135
2011,MX-2011-158204,506,1939135
2011,MX-2011-158204,137,1939135
2011,MX-2011-158204,37,1939135
2011,MX-2011-158204,3,1939135
2011,MX-2011-158204,54,1939135
2011,MX-2011-158204,5,1939135
2011,MX-2011-158491,508,1939643
